UserID,Name,Surname,Gender,Race,Province,Social Media Handle,Channel2,RecordDate2,Duration 2
2092152,Luann,Mina,female,white,Gauteng,@Luann 18,Boomerang,31/03/2016 06:24,2026-04-10T00:00:00.000Z
2092166,Chas,Shkreli,male,coloured,Western Cape,@Chas 35,Channel O,08/02/2016 22:06,2026-04-10T00:01:24.000Z
2092201,Kyle,Nicholls,male,black,Western Cape,@Kyle 6,E! Entertainment,10/02/2016 20:45,2026-04-10T00:00:30.000Z
2092216,Randy,Bilyeu,male,white,Western Cape,@Randy 39,SawSee,13/02/2016 13:38,2026-04-10T00:01:13.000Z
2092227,Eula,Mccown,female,coloured,Northern Cape,@Eula 47,Boomerang,20/01/2016 19:47,2026-04-10T00:04:39.000Z
2092259,Markus,Leicht,male,black,Mpumalanga,@Markus 19,Africa Magic,26/03/2016 07:03,2026-04-10T00:09:49.000Z
2092266,Carter,Reisinger,male,white,Gauteng,@Carter 3,SuperSport Blitz,11/02/2016 7:37,2026-04-10T00:00:10.000Z
2092273,Efren,Styer,male,indian_asian,Limpopo,@Efren 13,ICC Cricket World Cup 2011,28/02/2016 13:57,2026-04-10T00:11:34.000Z
2092315,Efren,Shkreli,male,black,Kwazulu Natal,@Efren 13,Africa Magic,10/03/2016 11:13,2026-04-10T00:00:22.000Z
2092357,Stephen,Roquemore,male,white,Western Cape,@Stephen 15,CNN,20/02/2016 18:34,2026-04-10T00:01:19.000Z
2165751,Len,Shkreli,male,black,Mpumalanga,@Len 44,Channel O,29/03/2016 13:22,2026-04-10T00:04:09.000Z
2165841,Dion,Paradis,male,white,Gauteng,@Dion 33,kykNET,01/01/2016 20:03,2026-04-10T00:07:15.000Z
2165860,Earl,Pilot,male,coloured,Limpopo,@Earl 42,ICC Cricket World Cup 2011,30/03/2016 12:47,2026-04-10T00:06:24.000Z
2165865,Jared,Mccollum,male,indian_asian,Gauteng,@Jared 50,Trace TV,04/01/2016 13:38,2026-04-10T00:06:09.000Z
2190330,Lucas,Styer,male,black,Mpumalanga,@Lucas 23,Boomerang,15/01/2016 11:09,2026-04-10T00:01:05.000Z
2203312,Hugh,Leicht,male,coloured,Western Cape,@Hugh1,Vuzu,31/03/2016 20:46,2026-04-10T00:00:23.000Z
2203323,Earl,Lavoie,male,black,Free State,@Earl 42,Africa Magic,27/02/2016 09:07,2026-04-10T00:05:07.000Z
2203482,Romeo,Sieren,male,coloured,Western Cape,@Romeo 37,ICC Cricket World Cup 2011,29/03/2016 11:09,2026-04-10T00:07:06.000Z
2203487,Emerson,Deblois,male,black,Mpumalanga,@Emerson 24,Africa Magic,14/01/2016 12:09,2026-04-10T00:00:23.000Z
2203490,Shane,Nicholls,male,coloured,Western Cape,@Shane 2,ICC Cricket World Cup 2011,05/03/2016 14:05,2026-04-10T00:00:12.000Z
2203491,Cory,Slane,male,coloured,Western Cape,@Cory 10,ICC Cricket World Cup 2011,26/03/2016 12:46,2026-04-10T00:00:48.000Z
2203512,Valentine,Hoadley,male,indian_asian,Mpumalanga,@Valentine 47,SuperSport Blitz,23/03/2016 12:22,2026-04-10T00:06:02.000Z
2203543,Torrie,Mcclaine,female,coloured,Western Cape,@Torrie 8,Cartoon Network,21/02/2016 04:34,2026-04-10T00:00:34.000Z
2203546,Garry,Pilot,male,black,Western Cape,@Garry 28,ICC Cricket World Cup 2011,25/03/2016 16:40,2026-04-10T00:06:32.000Z
2203596,Bernardo,Mosser,male,black,Limpopo,@Bernardo 32,Africa Magic,09/02/2016 15:16,2026-04-10T00:00:10.000Z
2203599,Len,Tancredi,male,black,Gauteng,@Len 44,Africa Magic,15/03/2016 19:09,2026-04-10T00:24:32.000Z
2203607,Abel,Leicht,male,coloured,Western Cape,@Abel 18,ICC Cricket World Cup 2011,01/03/2016 14:08,2026-04-10T00:46:14.000Z
2203620,Bret,Pool,male,black,Gauteng,@Bret 31,ICC Cricket World Cup 2011,29/03/2016 14:29,2026-04-10T01:12:46.000Z
2203633,Stephen,Mastrangelo,male,white,Eastern Cape,@Stephen 15,E! Entertainment,16/02/2016 16:29,2026-04-10T00:01:26.000Z
2203664,Markus,Caves,male,indian_asian,Kwazulu Natal,@Markus 19,Supersport Live Events,22/01/2016 13:34,2026-04-10T00:00:00.000Z
2203670,Samuel,Luthy,male,black,Kwazulu Natal,@Samuel 26,SuperSport Blitz,21/01/2016 20:49,2026-04-10T00:00:34.000Z
2203672,Lesli,Martello,female,white,Gauteng,@Lesli 28,Supersport Live Events,26/03/2016 14:17,2026-04-10T00:35:26.000Z
2203679,Irving,Shkreli,male,white,Western Cape,@Irving 5,Supersport Live Events,04/03/2016 11:42,2026-04-10T00:29:44.000Z
2203737,Loyd,Shkreli,male,black,Free State,@Loyd 49,Supersport Live Events,07/03/2016 20:06,2026-04-10T00:01:50.000Z
2203762,Claud,Mina,male,black,Mpumalanga,@Claud 34,Sawsee,08/02/2016 19:04,2026-04-10T00:00:48.000Z
2203811,Hugh,Hier,male,None,Gauteng,@Hugh1,Boomerang,08/01/2016 5:47,2026-04-10T00:00:50.000Z
2203924,Earline,Zweifel,female,black,Gauteng,@Earline 2,Africa Magic,29/03/2016 19:03,2026-04-10T00:03:17.000Z
2203929,Hugh,Sieren,male,black,Gauteng,@Hugh1,SuperSport Blitz,17/03/2016 06:21,2026-04-10T00:00:00.000Z
2203930,Rebecka,Shkreli,female,coloured,Western Cape,@Rebecka 11,Cartoon Network,28/02/2016 11:51,2026-04-10T00:01:47.000Z
2203948,Irving,Caves,male,indian_asian,Kwazulu Natal,@Irving 5,SuperSport Blitz,29/03/2016 05:48,2026-04-10T00:00:54.000Z
2203966,Lane,Fudge,male,coloured,Western Cape,@Lane 11,Break in transmission,27/02/2016 14:23,2026-04-10T00:00:32.000Z
2204045,Abel,Creager,male,white,North West,@Abel 18,kykNET,28/03/2016 17:11,2026-04-10T00:09:57.000Z
2204117,Anette,Leicht,female,black,Mpumalanga,@Anette 42,Africa Magic,26/03/2016 08:52,2026-04-10T00:00:43.000Z
2204145,Hyman,Caves,male,indian_asian,Limpopo,@Hyman 8,ICC Cricket World Cup 2011,30/03/2016 08:49,2026-04-10T00:09:16.000Z
2204160,Emerson,Holt,male,None,Mpumalanga,@Emerson 24,ICC Cricket World Cup 2011,28/02/2016 12:18,2026-04-10T00:01:34.000Z
2204194,Dee,Woolard,male,black,Mpumalanga,@Dee 21,SuperSport Blitz,27/03/2016 06:27,2026-04-10T00:01:44.000Z
2204195,Samuel,Slane,male,indian_asian,North West,@Samuel 26,ICC Cricket World Cup 2011,29/03/2016 12:46,2026-04-10T00:07:56.000Z
2204240,Claud,Roquemore,male,coloured,Western Cape,@Claud 34,Cartoon Network,25/03/2016 18:42,2026-04-10T00:00:41.000Z
2204253,Jacinto,Martello,male,indian_asian,Mpumalanga,@Jacinto 25,ICC Cricket World Cup 2011,30/03/2016 15:13,2026-04-10T01:55:50.000Z
2204331,Hyman,Marek,male,black,Gauteng,@Hyman 8,Supersport Live Events,01/03/2016 19:20,2026-04-10T00:00:00.000Z
2204356,Eli,Mcclaine,male,black,Gauteng,@Eli 29,Channel O,03/02/2016 16:40,2026-04-10T00:01:18.000Z
2204358,Cory,Mcclaine,male,coloured,Western Cape,@Cory 10,SuperSport Blitz,05/03/2016 22:17,2026-04-10T02:09:52.000Z
2204370,Filiberto,Wigfall,male,black,Gauteng,@Filiberto 4,Supersport Live Events,20/03/2016 16:16,2026-04-10T00:00:42.000Z
2204385,Stefan,Beville,male,coloured,Western Cape,@Stefan 46,Trace TV,18/03/2016 21:05,2026-04-10T00:00:12.000Z
2204405,Cory,Pilot,male,indian_asian,Gauteng,@Cory 10,Supersport Live Events,24/03/2016 10:55,2026-04-10T00:05:36.000Z
2204412,Donald,Slane,male,black,Kwazulu Natal,@Donald 22,Supersport Live Events,05/03/2016 10:17,2026-04-10T01:05:54.000Z
2204436,Stefan,Hier,male,coloured,Northern Cape,@Stefan 46,SawSee,30/01/2016 18:00,2026-04-10T00:00:51.000Z
2204439,Romeo,Sieren,male,white,Western Cape,@Romeo 37,E! Entertainment,18/01/2016 15:10,2026-04-10T00:08:36.000Z
2204462,Efren,Reisinger,male,indian_asian,Kwazulu Natal,@Efren 13,Trace TV,30/03/2016 04:14,2026-04-10T00:03:06.000Z
2204489,Randy,Creager,male,black,Free State,@Randy 39,Supersport Live Events,15/01/2016 13:15,2026-04-10T00:00:42.000Z
2204550,Kyle,Nicholls,male,null,Eastern Cape,@Kyle 6,Supersport Live Events,06/02/2016 17:04,2026-04-10T00:06:52.000Z
2204563,Kip,Tatham,male,indian_asian,Limpopo,@Kip 14,ICC Cricket World Cup 2011,02/03/2016 16:44,2026-04-10T00:03:28.000Z
2204564,Robby,Creager,male,coloured,Western Cape,@Robby 16,SuperSport Blitz,12/01/2016 23:22,2026-04-10T00:00:58.000Z
2204601,Lucas,Mastrangelo,male,black,Eastern Cape,@Lucas 23,CNN,08/02/2016 18:29,2026-04-10T00:03:49.000Z
2204621,Lloyd,Pilot,male,indian_asian,Limpopo,@Lloyd 7,Supersport Live Events,24/03/2016 11:02,2026-04-10T01:14:50.000Z
2204640,Carlota,Tancredi,female,None,Gauteng,@Carlota 49,Africa Magic,21/02/2016 14:59,2026-04-10T00:05:18.000Z
2204671,Robby,Mcclaine,male,coloured,Western Cape,@Robby 16,M-Net,23/01/2016 13:53,2026-04-10T00:06:43.000Z
2204684,Art,Borelli,male,indian_asian,Gauteng,@Art 40,ICC Cricket World Cup 2011,29/03/2016 11:23,2026-04-10T00:00:58.000Z
2204753,Raymundo,Fudge,male,indian_asian,Mpumalanga,@Raymundo 43,E! Entertainment,27/03/2016 11:52,2026-04-10T00:02:46.000Z
2204775,Shandra,Mccollum,female,black,Northern Cape,@Shandra 24,Trace TV,12/03/2016 14:07,2026-04-10T00:14:03.000Z
2204778,Irmgard,Bilyeu,female,white,Eastern Cape,@Irmgard 9,SuperSport Blitz,17/03/2016 23:08,2026-04-10T00:03:21.000Z
2204792,Michel,Hier,male,coloured,Western Cape,@Michel 20,ICC Cricket World Cup 2011,07/03/2016 14:45,2026-04-10T00:00:08.000Z
2204800,Carter,Vital,male,indian_asian,Limpopo,@Carter 3,ICC Cricket World Cup 2011,26/02/2016 15:08,2026-04-10T00:19:26.000Z
2204805,Hugh,Paradis,male,indian_asian,Limpopo,@Hugh1,Supersport Live Events,19/02/2016 17:22,2026-04-10T00:00:54.000Z
2205173,Len,Deblois,male,None,Gauteng,@Len 44,Boomerang,04/03/2016 9:48,2026-04-10T00:08:04.000Z
2205372,Dion,Jacox,male,white,Western Cape,@Dion 33,Cartoon Network,18/02/2016 23:43,2026-04-10T00:09:43.000Z
2205383,Hyman,Beville,male,black,Gauteng,@Hyman 8,Break in transmission,27/02/2016 18:16,2026-04-10T00:00:12.000Z
2205425,Markus,Mccown,male,coloured,Western Cape,@Markus 19,Cartoon Network,31/03/2016 20:53,2026-04-10T00:00:23.000Z
2205429,Eli,Woolard,male,black,Gauteng,@Eli 29,Channel O,10/01/2016 13:29,2026-04-10T00:07:21.000Z
2205434,Jared,Zweifel,male,black,Gauteng,@Jared 50,Channel O,26/03/2016 15:37,2026-04-10T00:01:00.000Z
2205447,Markus,Condie,male,coloured,Western Cape,@Markus 19,Supersport Live Events,06/02/2016 20:34,2026-04-10T00:00:52.000Z
2205469,Earl,Crotty,male,coloured,Eastern Cape,@Earl 42,Channel O,07/02/2016 14:36,2026-04-10T00:01:24.000Z
2205470,Teresia,Beville,female,black,Eastern Cape,@Teresia 15,M-Net,05/01/2016 11:46,2026-04-10T00:00:20.000Z
2205474,Kip,Mcclaine,male,black,Eastern Cape,@Kip 14,SuperSport Blitz,11/03/2016 17:00,2026-04-10T00:18:24.000Z
2205502,Haywood,Fudge,male,white,Eastern Cape,@Haywood 9,ICC Cricket World Cup 2011,19/03/2016 05:05,2026-04-10T00:03:30.000Z
2205512,Kip,Hier,male,coloured,Western Cape,@Kip 14,SuperSport Blitz,06/02/2016 13:04,2026-04-10T00:00:00.000Z
2205520,Samuel,Lavoie,male,black,Gauteng,@Samuel 26,CNN,04/02/2016 18:43,2026-04-10T00:17:35.000Z
2205521,Samuel,Borelli,male,black,Eastern Cape,@Samuel 26,ICC Cricket World Cup 2011,29/03/2016 12:50,2026-04-10T00:02:14.000Z
2205523,Markus,Reisinger,male,white,Eastern Cape,@Markus 19,ICC Cricket World Cup 2011,03/03/2016 6:02,2026-04-10T00:01:28.000Z
2205568,Garry,Beville,male,coloured,Western Cape,@Garry 28,SuperSport Blitz,06/02/2016 15:34,2026-04-10T00:00:00.000Z
2216003,Bret,Lavoie,male,white,Free State,@Bret 31,Supersport Live Events,14/01/2016 10:11,2026-04-10T00:05:34.000Z
2216346,Luann,Mina,female,coloured,Western Cape,@Luann 46,SuperSport Live Events,13/02/2016 20:29,2026-04-10T00:00:42.000Z
2216357,Robby,Styer,male,black,Western Cape,@Robby 16,Africa Magic,17/03/2016 12:05,2026-04-10T00:09:45.000Z
2216415,Claud,Roquemore,male,None,Free State,@Claud 34,Supersport Live Events,05/03/2016 6:18,2026-04-10T00:02:22.000Z
2216423,Nubia,Sytsma,female,coloured,Northern Cape,@Nubia 34,Supersport Live Events,24/03/2016 11:08,2026-04-10T00:02:36.000Z
2216498,Chas,Singer,male,white,North West,@Chas 35,ICC Cricket World Cup 2011,25/03/2016 13:21,2026-04-10T00:00:50.000Z
2216512,Lloyd,Curran,male,None,Western Cape,@Lloyd 7,Supersport Live Events,24/03/2016 13:53,2026-04-10T00:08:16.000Z
2216581,Hyman,Woolard,male,black,Eastern Cape,@Hyman 8,Channel O,21/03/2016 00:32,2026-04-10T00:57:27.000Z
2239503,Wilburn,Woolard,male,None,Western Cape,@Wilburn 30,Channel O,03/02/2016 14:32,2026-04-10T00:04:57.000Z
2239638,Bernardo,Mina,male,indian_asian,Limpopo,@Bernardo 32,Supersport Live Events,16/01/2016 07:30,2026-04-10T00:00:08.000Z
2239795,Jacinto,Mosser,male,black,Gauteng,@Jacinto 25,Cartoon Network,06/03/2016 9:42,2026-04-10T00:00:08.000Z
2239815,Jacinto,Holt,male,black,Kwazulu Natal,@Jacinto 25,Channel O,07/03/2016 6:44,2026-04-10T00:04:33.000Z
2255459,Michel,Reisinger,male,black,Mpumalanga,@Michel 20,Channel O,29/03/2016 02:23,2026-04-10T00:07:54.000Z
2255463,Filiberto,Curran,male,black,Gauteng,@Filiberto 4,Boomerang,31/03/2016 13:17,2026-04-10T00:00:54.000Z
2255518,Royal,Caves,male,black,Gauteng,@Royal 17,Channel O,03/01/2016 14:58,2026-04-10T00:00:00.000Z
2255559,Hyman,Mina,male,indian_asian,Mpumalanga,@Hyman 8,M-Net,30/03/2016 18:57,2026-04-10T00:00:38.000Z
2259822,Carter,Creager,male,black,Free State,@Carter 3,Cartoon Network,24/03/2016 12:19,2026-04-10T00:01:35.000Z
2259942,Carter,Bilyeu,male,black,Mpumalanga,@Carter 3,Africa Magic,01/03/2016 14:06,2026-04-10T00:03:48.000Z
2259956,Randy,Nicholls,male,black,Gauteng,@Randy 39,ICC Cricket World Cup 2011,30/03/2016 16:51,2026-04-10T00:08:16.000Z
2274999,Eli,Curran,male,white,Gauteng,@Eli 29,ICC Cricket World Cup 2011,30/03/2016 11:43,2026-04-10T00:01:12.000Z
2275001,Lloyd,Roquemore,male,black,Limpopo,@Lloyd 7,Channel O,03/03/2016 13:20,2026-04-10T00:02:21.000Z
2275017,Kip,Hier,male,white,Gauteng,@Kip 14,E! Entertainment,13/02/2016 11:48,2026-04-10T00:00:28.000Z
2275027,Royal,Lavoie,male,black,Gauteng,@Royal 17,Channel O,23/01/2016 11:03,2026-04-10T00:09:51.000Z
2285528,Filiberto,Crotty,male,None,Western Cape,@Filiberto 4,ICC Cricket World Cup 2011,15/03/2016 10:20,2026-04-10T00:53:50.000Z
2285609,Robby,Tatham,male,indian_asian,Kwazulu Natal,@Robby 16,Trace TV,07/03/2016 21:45,2026-04-10T01:29:54.000Z
2285664,Dee,Crotty,male,indian_asian,Mpumalanga,@Dee 21,ICC Cricket World Cup 2011,26/03/2016 10:02,2026-04-10T01:06:24.000Z
2285675,Wilton,Jacox,male,None,Gauteng,@Wilton 41,ICC Cricket World Cup 2011,25/03/2016 11:53,2026-04-10T00:00:32.000Z
2285716,Wilton,Sieren,male,white,Gauteng,@Wilton 41,SuperSport Blitz,29/03/2016 17:47,2026-04-10T00:00:26.000Z
2285769,Lucas,Nicholls,male,black,Gauteng,@Lucas 23,Trace TV,05/03/2016 6:55,2026-04-10T00:02:03.000Z
2285790,Wilburn,Wigfall,male,None,Mpumalanga,@Wilburn 30,CNN,17/03/2016 18:12,2026-04-10T01:02:33.000Z
2285914,Jacinto,Holt,male,black,Limpopo,@Jacinto 25,ICC Cricket World Cup 2011,30/03/2016 13:22,2026-04-10T00:19:46.000Z
2285918,Hollis,Tatham,male,black,Northern Cape,@Hollis 38,Africa Magic,06/01/2016 11:03,2026-04-10T00:01:14.000Z
2285956,Wilburn,Mosser,male,black,Limpopo,@Wilburn 30,Channel O,07/03/2016 11:11,2026-04-10T00:06:54.000Z
2285984,Lucas,Marek,male,coloured,Eastern Cape,@Lucas 23,Cartoon Network,15/01/2016 10:11,2026-04-10T00:00:31.000Z
2286975,Kyle,Pascarella,male,indian_asian,Gauteng,@Kyle 6,CNN,15/03/2016 06:52,2026-04-10T00:00:00.000Z
2287006,Hyman,Zweifel,male,black,Gauteng,@Hyman 8,Trace TV,29/03/2016 14:43,2026-04-10T00:01:15.000Z
2287109,Hyman,Mcclaine,male,black,Western Cape,@Hyman 8,Africa Magic,28/02/2016 23:48,2026-04-10T00:00:04.000Z
2287122,Stefan,Curran,male,coloured,Western Cape,@Stefan 46,Supersport Live Events,05/03/2016 15:22,2026-04-10T00:31:48.000Z
2287279,Loyd,Mina,male,white,Gauteng,@Loyd 49,Cartoon Network,02/02/2016 20:45,2026-04-10T00:25:42.000Z
2287393,Royal,Slane,male,black,Kwazulu Natal,@Royal 17,ICC Cricket World Cup 2011,29/03/2016 21:03,2026-04-10T00:00:38.000Z
2287441,Emerson,Tancredi,male,black,Kwazulu Natal,@Emerson 24,Channel O,18/03/2016 12:00,2026-04-10T00:02:06.000Z
2287452,Yong,Mcclaine,male,black,Gauteng,@Yong 48,Boomerang,25/03/2016 06:34,2026-04-10T00:00:36.000Z
2287495,Luanna,Hoadley,female,None,Gauteng,@Luanna 39,Channel O,23/03/2016 14:02,2026-04-10T00:00:15.000Z
2287668,Efren,Slane,male,black,Kwazulu Natal,@Efren 13,Trace TV,08/02/2016 16:11,2026-04-10T00:26:03.000Z
2287689,Romeo,Zweifel,male,black,Mpumalanga,@Romeo 37,Africa Magic,15/01/2016 16:31,2026-04-10T00:00:12.000Z
2287708,Donald,Condie,male,indian_asian,Limpopo,@Donald 22,ICC Cricket World Cup 2011,16/03/2016 16:02,2026-04-10T00:00:12.000Z
2287875,Michel,Creager,male,black,Gauteng,@Michel 20,CNN,09/02/2016 6:30,2026-04-10T00:03:03.000Z
2287916,Lucas,Roquemore,male,black,Kwazulu Natal,@Lucas 23,SuperSport Blitz,03/02/2016 9:19,2026-04-10T00:00:36.000Z
2287969,Samuel,Sytsma,male,white,Gauteng,@Samuel 26,Cartoon Network,07/02/2016 6:34,2026-04-10T00:01:26.000Z
2287983,Eli,Shkreli,male,black,Mpumalanga,@Eli 29,Cartoon Network,28/01/2016 16:31,2026-04-10T00:02:56.000Z
2288416,Jared,Martello,male,coloured,Western Cape,@Jared 50,ICC Cricket World Cup 2011,26/03/2016 15:58,2026-04-10T00:07:02.000Z
2288434,Dee,Woolard,male,black,Gauteng,@Dee 21,SuperSport Blitz,15/01/2016 13:34,2026-04-10T00:00:32.000Z
2288446,Charlie,Marek,male,None,Western Cape,@Charlie 36,Trace TV,23/02/2016 08:44,2026-04-10T03:44:33.000Z
2288469,Hollis,Pool,male,indian_asian,Limpopo,@Hollis 38,ICC Cricket World Cup 2011,23/03/2016 10:30,2026-04-10T00:00:02.000Z
2288585,Lillian,Borelli,female,None,Gauteng,@Lillian 3,ICC Cricket World Cup 2011,24/02/2016 16:25,2026-04-10T00:03:40.000Z
2288634,Lloyd,Hier,male,coloured,Western Cape,@Lloyd 7,Supersport Live Events,25/02/2016 09:51,2026-04-10T00:04:16.000Z
2288636,Stacy,Crotty,male,black,Limpopo,@Stacy 27,Africa Magic,04/02/2016 20:03,2026-04-10T00:00:11.000Z
2288692,Royal,Mosser,male,indian_asian,Limpopo,@Royal 17,ICC Cricket World Cup 2011,06/03/2016 6:04,2026-04-10T00:01:14.000Z
2288719,Cory,Mccown,male,black,Limpopo,@Cory 10,M-Net,07/01/2016 12:05,2026-04-10T00:01:16.000Z
2288798,Meghann,Curran,female,black,Eastern Cape,@Meghann 14,E! Entertainment,28/02/2016 23:34,2026-04-10T00:02:12.000Z
2288802,Charlie,Biggers,male,black,Gauteng,@Charlie 36,Trace TV,12/02/2016 16:12,2026-04-10T01:58:21.000Z
2288807,Cory,Hier,male,black,Eastern Cape,@Cory 10,Cartoon Network,24/01/2016 18:25,2026-04-10T00:00:04.000Z
2288809,Lucas,Pascarella,male,black,Western Cape,@Lucas 23,Supersport Live Events,04/03/2016 15:49,2026-04-10T00:00:46.000Z
2288835,Randy,Mcculloch,male,coloured,Western Cape,@Randy 39,Break in transmission,27/02/2016 14:24,2026-04-10T00:00:01.000Z
2288883,Romeo,Jacox,male,white,Gauteng,@Romeo 37,Supersport Live Events,11/03/2016 9:09,2026-04-10T00:01:46.000Z
2288897,Cory,Bilyeu,male,black,Western Cape,@Cory 10,SuperSport Blitz,10/01/2016 18:53,2026-04-10T00:00:10.000Z
2288904,Markus,Sytsma,male,black,Gauteng,@Markus 19,Boomerang,01/03/2016 11:28,2026-04-10T00:11:04.000Z
2288944,Hyman,Condie,male,black,Gauteng,@Hyman 8,Supersport Live Events,20/03/2016 14:49,2026-04-10T00:00:00.000Z
2288961,Minerva,Marek,female,black,Eastern Cape,@Minerva 4,CNN,16/01/2016 15:32,2026-04-10T00:01:04.000Z
2288980,Cody,Pilot,male,indian_asian,Gauteng,@Cody 12,Trace TV,29/03/2016 19:19,2026-04-10T00:00:54.000Z
2289028,Royal,Luthy,male,coloured,Western Cape,@Royal 17,Supersport Live Events,03/02/2016 20:56,2026-04-10T00:02:02.000Z
2289038,Hyman,Marek,male,white,Gauteng,@Hyman 8,ICC Cricket World Cup 2011,26/03/2016 17:47,2026-04-10T00:00:44.000Z
2289102,Wilton,Pool,male,coloured,Western Cape,@Wilton 41,Supersport Live Events,11/03/2016 8:54,2026-04-10T00:15:44.000Z
2289112,Krysta,Mastrangelo,female,white,Limpopo,@Krysta 36,Boomerang,03/01/2016 8:41,2026-04-10T00:00:04.000Z
2289128,Bret,Hier,male,None,Free State,@Bret 31,Trace TV,06/02/2016 21:17,2026-04-10T00:07:54.000Z
2289153,Dion,Mina,male,indian_asian,Gauteng,@Dion 33,Channel O,21/02/2016 06:56,2026-04-10T00:04:12.000Z
2289159,Gretta,Mosser,female,black,Gauteng,@Gretta 41,ICC Cricket World Cup 2011,24/02/2016 11:22,2026-04-10T00:04:04.000Z
2359724,Wilburn,Sytsma,male,coloured,Western Cape,@Wilburn 30,SuperSport Live Events,13/02/2016 17:56,2026-04-10T00:01:22.000Z
2359733,Len,Pascarella,male,black,Gauteng,@Len 44,Channel O,26/01/2016 21:50,2026-04-10T00:08:33.000Z
2359771,Stefan,Pascarella,male,indian_asian,Kwazulu Natal,@Stefan 46,Supersport Live Events,16/01/2016 15:42,2026-04-10T00:20:42.000Z
2360014,Lloyd,Zweifel,male,None,Gauteng,@Lloyd 7,SuperSport Blitz,16/01/2016 14:15,2026-04-10T00:00:28.000Z
2360149,Raymundo,Fudge,male,coloured,Eastern Cape,@Raymundo 43,ICC Cricket World Cup 2011,05/03/2016 16:06,2026-04-10T00:01:32.000Z
2360176,Loyd,Condie,male,black,Mpumalanga,@Loyd 49,Africa Magic,27/01/2016 07:03,2026-04-10T00:00:29.000Z
2360194,Samuel,Slane,male,coloured,Western Cape,@Samuel 26,SuperSport Blitz,10/03/2016 8:10,2026-04-10T00:00:00.000Z
2360196,Charlie,Reisinger,male,black,Gauteng,@Charlie 36,ICC Cricket World Cup 2011,04/03/2016 21:33,2026-04-10T00:00:48.000Z
2360203,Stacy,Zweifel,male,black,Eastern Cape,@Stacy 27,Break in transmission,10/02/2016 11:45,2026-04-10T00:00:19.000Z
2360230,Brendan,Fudge,male,black,Gauteng,@Brendan 45,Channel O,19/01/2016 20:53,2026-04-10T00:05:54.000Z
2360306,Kip,Martello,male,black,Kwazulu Natal,@Kip 14,Supersport Live Events,05/01/2016 6:35,2026-04-10T01:15:44.000Z
2360308,Lane,Martello,male,white,Western Cape,@Lane 11,ICC Cricket World Cup 2011,09/03/2016 11:09,2026-04-10T00:01:06.000Z
2360384,Robby,Curran,male,black,Mpumalanga,@Robby 16,SuperSport Blitz,10/03/2016 17:34,2026-04-10T00:00:00.000Z
2360394,Stefan,Lavoie,male,white,Gauteng,@Stefan 46,Supersport Live Events,25/02/2016 07:40,2026-04-10T00:03:30.000Z
2360510,Brendan,Reisinger,male,indian_asian,Gauteng,@Brendan 45,CNN,25/03/2016 19:55,2026-04-10T00:01:39.000Z
2360532,Filiberto,Sytsma,male,coloured,Western Cape,@Filiberto 4,ICC Cricket World Cup 2011,12/03/2016 15:56,2026-04-10T00:08:36.000Z
2360543,Haywood,Styer,male,indian_asian,Limpopo,@Haywood 9,Boomerang,07/03/2016 19:40,2026-04-10T00:01:53.000Z
2360667,Efren,Mcculloch,male,coloured,Western Cape,@Efren 13,DStv Events 1,02/01/2016 10:06,2026-04-10T00:01:00.000Z
2360696,Haywood,Sytsma,male,black,Gauteng,@Haywood 9,Trace TV,01/02/2016 20:52,2026-04-10T00:01:06.000Z
2360715,Garry,Fudge,male,black,Western Cape,@Garry 28,Supersport Live Events,14/02/2016 21:26,2026-04-10T00:10:16.000Z
2360820,Claud,Slane,male,black,North West,@Claud 34,SuperSport Blitz,23/01/2016 09:27,2026-04-10T00:12:56.000Z
2361049,Jacinto,Jacox,male,black,Gauteng,@Jacinto 25,Trace TV,15/03/2016 15:13,2026-04-10T00:10:39.000Z
2361100,Raymundo,Restivo,male,white,Free State,@Raymundo 43,Cartoon Network,02/02/2016 16:28,2026-04-10T00:00:04.000Z
2361485,Samuel,Slane,male,coloured,Western Cape,@Samuel 26,Trace TV,23/02/2016 08:32,2026-04-10T00:09:18.000Z
2361547,Shelley,Reisinger,female,indian_asian,Gauteng,@Shelley 38,SuperSport Blitz,07/03/2016 12:20,2026-04-10T00:07:42.000Z
2361585,Michel,Gettys,male,white,Free State,@Michel 20,Supersport Live Events,03/03/2016 10:21,2026-04-10T00:04:28.000Z
2361615,Raymundo,Roquemore,male,None,Mpumalanga,@Raymundo 43,Africa Magic,04/01/2016 2:59,2026-04-10T00:17:54.000Z
2361624,Hugh,Wigfall,male,coloured,Eastern Cape,@Hugh1,SuperSport Blitz,28/02/2016 07:33,2026-04-10T00:42:10.000Z
2361635,Bernardo,Paradis,male,coloured,Gauteng,@Bernardo 32,Channel O,03/03/2016 2:57,2026-04-10T00:19:27.000Z
2361656,Randy,Hier,male,black,Western Cape,@Randy 39,Supersport Live Events,24/03/2016 09:31,2026-04-10T00:03:58.000Z
2361668,Lloyd,Mastrangelo,male,indian_asian,Limpopo,@Lloyd 7,ICC Cricket World Cup 2011,23/02/2016 09:53,2026-04-10T00:19:50.000Z
2361696,Earl,Sytsma,male,coloured,Western Cape,@Earl 42,SuperSport Blitz,05/02/2016 22:31,2026-04-10T00:22:10.000Z
